0	21
0.5	21
30	600
120	600
125	21
23/09/'22 12:55	Digiheater 3.2
R0 = 158.6	a =  0.0000000	b = 0.279	c = 153.051
Tsample = 330 [ms]  
sample	time	Tset[C]	Tmeas[C]	Rheat[ohm]	Vheat[V]	Iheat[mA]	Pheat [mW]	c
315	12:57:08.45	43.8	43.325	165.139	0.167471	1.015090	0.169998	153.051	norm
316	12:57:08.78	43.9	43.422	165.166	0.167957	1.017869	0.170958	153.051	norm
317	12:57:09.11	44.0	43.585	165.211	0.168494	1.020844	0.172007	153.051	norm
318	12:57:09.43	44.1	43.615	165.220	0.168821	1.022773	0.172666	153.051	norm
319	12:57:09.76	44.2	43.806	165.273	0.169356	1.025681	0.173705	153.051	norm
320	12:57:10.10	44.3	44.019	165.332	0.169859	1.028359	0.174676	153.051	norm
321	12:57:10.43	44.4	44.005	165.328	0.170047	1.029520	0.175067	153.051	norm
322	12:57:10.76	44.5	44.133	165.364	0.170428	1.031604	0.175814	153.051	norm
323	12:57:11.09	44.6	44.252	165.397	0.170928	1.034424	0.176812	153.051	norm
324	12:57:11.42	44.8	44.384	165.434	0.171332	1.036637	0.177609	153.051	norm
325	12:57:11.75	44.9	44.445	165.451	0.171693	1.038715	0.178340	153.051	norm
326	12:57:12.08	45.0	44.541	165.478	0.172065	1.040800	0.179086	153.051	norm
327	12:57:12.41	45.1	44.599	165.494	0.172418	1.042830	0.179803	153.051	norm
328	12:57:12.74	45.2	44.769	165.541	0.172958	1.045798	0.180879	153.051	norm
329	12:57:13.07	45.3	44.859	165.567	0.173351	1.048011	0.181673	153.051	norm
330	12:57:13.40	45.4	44.972	165.598	0.173862	1.050905	0.182713	153.051	norm
331	12:57:13.73	45.5	45.160	165.651	0.174192	1.052565	0.183348	153.051	norm
332	12:57:14.06	45.6	45.109	165.636	0.174351	1.053617	0.183700	153.051	norm
333	12:57:14.39	45.7	45.275	165.683	0.174855	1.056363	0.184710	153.051	norm
334	12:57:14.72	45.8	45.461	165.735	0.175392	1.059278	0.185789	153.051	norm
335	12:57:15.05	45.9	45.478	165.739	0.175634	1.060708	0.186296	153.051	norm
336	12:57:15.38	46.0	45.627	165.781	0.176049	1.062947	0.187130	153.051	norm
337	12:57:15.71	46.2	45.731	165.810	0.176606	1.066125	0.188284	153.051	norm
338	12:57:16.04	46.3	45.870	165.849	0.176961	1.068021	0.188998	153.051	norm
339	12:57:16.37	46.4	45.964	165.875	0.177416	1.070598	0.189941	153.051	norm
340	12:57:16.70	46.5	46.088	165.910	0.177831	1.072878	0.190791	153.051	norm
341	12:57:17.03	46.6	46.287	165.965	0.178315	1.075435	0.191766	153.051	norm
342	12:57:17.36	46.7	46.287	165.965	0.178525	1.076703	0.192218	153.051	norm
343	12:57:17.69	46.8	46.386	165.993	0.178937	1.079010	0.193075	153.051	norm
344	12:57:18.02	46.9	46.534	166.034	0.179409	1.081587	0.194047	153.051	norm
345	12:57:18.32	47.0	46.534	166.034	0.179551	1.082444	0.194354	153.051	norm
346	12:57:18.68	47.1	46.721	166.086	0.180038	1.085035	0.195347	153.051	norm
347	12:57:19.01	47.2	46.817	166.113	0.180396	1.087018	0.196094	153.051	norm
348	12:57:19.34	47.3	46.879	166.130	0.180822	1.089474	0.197001	153.051	norm
349	12:57:19.67	47.5	47.017	166.169	0.181331	1.092287	0.198066	153.051	norm
350	12:57:20.00	47.6	47.147	166.205	0.181718	1.094378	0.198868	153.051	norm
351	12:57:20.34	47.7	47.285	166.243	0.182218	1.097138	0.199918	153.051	norm
352	12:57:20.66	47.8	47.268	166.239	0.182449	1.098554	0.200430	153.051	norm
353	12:57:20.99	47.9	47.583	166.327	0.183037	1.101516	0.201618	153.051	norm
354	12:57:21.32	48.0	47.538	166.314	0.183205	1.102609	0.202003	153.051	norm
355	12:57:21.65	48.1	47.656	166.347	0.183663	1.105145	0.202974	153.051	norm
356	12:57:21.98	48.2	47.822	166.393	0.184123	1.107608	0.203936	153.051	norm
357	12:57:22.31	48.3	47.849	166.401	0.184385	1.109132	0.204507	153.051	norm
358	12:57:22.65	48.4	48.022	166.449	0.184709	1.110758	0.205167	153.051	norm
359	12:57:22.97	48.5	48.099	166.471	0.185135	1.113180	0.206089	153.051	norm
360	12:57:23.31	48.6	48.236	166.509	0.185624	1.115865	0.207132	153.051	norm
361	12:57:23.64	48.8	48.369	166.546	0.186057	1.118213	0.208051	153.051	norm
362	12:57:23.97	48.9	48.397	166.554	0.186258	1.119373	0.208493	153.051	norm
363	12:57:24.30	49.0	48.563	166.600	0.186654	1.121438	0.209320	153.051	norm
364	12:57:24.63	49.1	48.721	166.644	0.187168	1.124230	0.210420	153.051	norm
365	12:57:24.96	49.2	48.706	166.640	0.187407	1.125694	0.210963	153.051	norm
366	12:57:25.29	49.3	48.837	166.676	0.187797	1.127786	0.211794	153.051	norm
367	12:57:25.62	49.4	49.015	166.726	0.188300	1.130471	0.212867	153.051	norm
368	12:57:25.95	49.5	49.087	166.746	0.188558	1.131888	0.213427	153.051	norm
369	12:57:26.28	49.6	49.202	166.778	0.189016	1.134417	0.214423	153.051	norm
370	12:57:26.61	49.7	49.348	166.819	0.189457	1.136785	0.215372	153.051	norm
371	12:57:26.94	49.8	49.309	166.808	0.189704	1.138344	0.215949	153.051	norm
372	12:57:27.27	49.9	49.446	166.846	0.190134	1.140658	0.216877	153.051	norm
373	12:57:27.60	50.0	49.608	166.891	0.190654	1.143471	0.218007	153.051	norm
374	12:57:27.94	50.2	49.696	166.916	0.191092	1.145926	0.218977	153.051	norm
375	12:57:28.26	50.3	49.880	166.968	0.191541	1.148267	0.219940	153.051	norm
376	12:57:28.59	50.4	49.967	166.992	0.191766	1.149448	0.220425	153.051	norm
377	12:57:28.92	50.5	50.101	167.029	0.192172	1.151627	0.221311	153.051	norm
378	12:57:29.25	50.6	50.133	167.038	0.192363	1.152706	0.221738	153.051	norm
379	12:57:29.58	50.7	50.258	167.073	0.192826	1.155243	0.222761	153.051	norm
380	12:57:29.91	50.8	50.420	167.118	0.193338	1.157996	0.223884	153.051	norm
381	12:57:30.24	50.9	50.613	167.172	0.193699	1.159783	0.224649	153.051	norm
382	12:57:30.57	51.0	50.559	167.157	0.193972	1.161524	0.225303	153.051	norm
383	12:57:30.90	51.1	50.735	167.206	0.194378	1.163615	0.226182	153.051	norm
384	12:57:31.23	51.2	50.707	167.198	0.194623	1.165133	0.226762	153.051	norm
385	12:57:31.56	51.3	50.953	167.267	0.195183	1.168007	0.227975	153.051	norm
386	12:57:31.89	51.5	51.066	167.298	0.195399	1.169080	0.228437	153.051	norm
387	12:57:32.22	51.6	51.083	167.303	0.195578	1.170119	0.228850	153.051	norm
388	12:57:32.55	51.7	51.205	167.337	0.196033	1.172601	0.229869	153.051	norm
389	12:57:32.88	51.8	51.337	167.374	0.196465	1.174929	0.230833	153.051	norm
390	12:57:33.21	51.9	51.431	167.400	0.196877	1.177209	0.231766	153.051	norm
391	12:57:33.53	52.0	51.525	167.426	0.197278	1.179422	0.232674	153.051	norm
392	12:57:33.87	52.1	51.756	167.491	0.197838	1.182316	0.233908	153.051	norm
393	12:57:34.20	52.2	51.770	167.495	0.197955	1.182984	0.234178	153.051	norm
394	12:57:34.53	52.3	51.933	167.540	0.198424	1.185466	0.235225	153.051	norm
395	12:57:34.86	52.4	52.067	167.578	0.198740	1.187085	0.235921	153.051	norm
396	12:57:35.19	52.5	52.034	167.568	0.198927	1.188273	0.236380	153.051	norm
397	12:57:35.53	52.6	52.129	167.595	0.199345	1.190580	0.237337	153.051	norm
398	12:57:35.85	52.7	52.330	167.651	0.199851	1.193204	0.238464	153.051	norm
399	12:57:36.19	52.9	52.451	167.685	0.200340	1.195883	0.239584	153.051	norm
400	12:57:36.52	53.0	52.572	167.718	0.200625	1.197340	0.240216	153.051	norm
401	12:57:36.86	53.1	52.642	167.738	0.200883	1.198743	0.240808	153.051	norm
402	12:57:37.17	53.2	52.731	167.763	0.201333	1.201246	0.241850	153.051	norm
403	12:57:37.51	53.3	52.950	167.824	0.201819	1.203708	0.242931	153.051	norm
404	12:57:37.84	53.4	52.997	167.837	0.202012	1.204767	0.243378	153.051	norm
405	12:57:38.17	53.5	53.092	167.864	0.202291	1.206238	0.244011	153.051	norm
406	12:57:38.50	53.6	53.045	167.851	0.202402	1.206994	0.244298	153.051	norm
407	12:57:38.83	53.7	53.224	167.900	0.202874	1.209449	0.245365	153.051	norm
408	12:57:39.16	53.8	53.420	167.955	0.203360	1.211952	0.246462	153.051	norm
409	12:57:39.49	53.9	53.367	167.940	0.203545	1.213160	0.246932	153.051	norm
410	12:57:39.82	54.0	53.549	167.991	0.203980	1.215386	0.247914	153.051	norm
411	12:57:40.15	54.2	53.691	168.031	0.204412	1.217673	0.248907	153.051	norm
412	12:57:40.48	54.3	53.749	168.047	0.204804	1.219892	0.249839	153.051	norm
413	12:57:40.81	54.4	53.918	168.094	0.205160	1.221667	0.250637	153.051	norm
414	12:57:41.14	54.5	54.115	168.149	0.205663	1.224264	0.251786	153.051	norm
415	12:57:41.47	54.6	54.145	168.157	0.205899	1.225607	0.252351	153.051	norm
416	12:57:41.80	54.7	54.318	168.206	0.206396	1.228217	0.253500	153.051	norm
417	12:57:42.13	54.8	54.427	168.236	0.206649	1.229499	0.254075	153.051	norm
418	12:57:42.46	54.9	54.472	168.249	0.206831	1.230491	0.254504	153.051	norm
419	12:57:42.79	55.0	54.621	168.290	0.207281	1.232859	0.255548	153.051	norm
420	12:57:43.12	55.1	54.664	168.302	0.207505	1.234107	0.256084	153.051	norm
421	12:57:43.45	55.2	54.742	168.324	0.207991	1.236839	0.257252	153.051	norm
422	12:57:43.78	55.3	54.981	168.390	0.208614	1.240050	0.258692	153.051	norm
423	12:57:44.11	55.4	55.054	168.411	0.208790	1.240948	0.259098	153.051	norm
424	12:57:44.44	55.6	55.073	168.416	0.208992	1.242108	0.259591	153.051	norm
425	12:57:44.77	55.7	55.182	168.447	0.209427	1.244469	0.260626	153.051	norm
426	12:57:45.10	55.8	55.334	168.489	0.209842	1.246621	0.261594	153.051	norm
427	12:57:45.43	55.9	55.534	168.545	0.210368	1.249333	0.262820	153.051	norm
428	12:57:45.76	56.0	55.557	168.551	0.210556	1.250399	0.263279	153.051	norm
429	12:57:46.09	56.1	55.755	168.607	0.211082	1.253111	0.264509	153.051	norm
430	12:57:46.42	56.2	55.808	168.621	0.211395	1.254858	0.265270	153.051	norm
431	12:57:46.75	56.3	55.924	168.654	0.211665	1.256221	0.265898	153.051	norm
432	12:57:47.08	56.4	55.994	168.673	0.211935	1.257678	0.266546	153.051	norm
433	12:57:47.41	56.5	56.038	168.685	0.212176	1.259021	0.267135	153.051	norm
434	12:57:47.74	56.6	56.247	168.744	0.212623	1.261234	0.268167	153.051	norm
435	12:57:48.07	56.7	56.239	168.742	0.212836	1.262515	0.268709	153.051	norm
436	12:57:48.40	56.9	56.400	168.787	0.213234	1.264539	0.269643	153.051	norm
437	12:57:48.73	57.0	56.534	168.824	0.213607	1.266469	0.270526	153.051	norm
438	12:57:49.06	57.1	56.588	168.839	0.213771	1.267332	0.270919	153.051	norm
439	12:57:49.39	57.2	56.722	168.876	0.214260	1.269950	0.272100	153.051	norm
440	12:57:49.72	57.3	56.843	168.910	0.214630	1.271886	0.272985	153.051	norm
441	12:57:50.05	57.4	56.976	168.947	0.215130	1.274571	0.274199	153.051	norm
442	12:57:50.38	57.5	57.018	168.959	0.215284	1.275394	0.274572	153.051	norm
443	12:57:50.71	57.6	57.191	169.007	0.215813	1.278160	0.275843	153.051	norm
444	12:57:51.05	57.7	57.319	169.043	0.216128	1.279759	0.276592	153.051	norm
445	12:57:51.37	57.8	57.335	169.047	0.216242	1.280400	0.276876	153.051	norm
446	12:57:51.70	57.9	57.531	169.102	0.216723	1.282828	0.278018	153.051	norm
447	12:57:52.03	58.0	57.535	169.103	0.216970	1.284286	0.278651	153.051	norm
448	12:57:52.37	58.1	57.724	169.156	0.217450	1.286728	0.279800	153.051	norm
449	12:57:52.68	58.3	57.814	169.181	0.217809	1.288657	0.280681	153.051	norm
450	12:57:53.03	58.4	58.012	169.236	0.218244	1.290809	0.281711	153.051	norm
451	12:57:53.35	58.5	57.930	169.213	0.218338	1.291538	0.281991	153.051	norm
452	12:57:53.68	58.6	58.125	169.268	0.218733	1.293460	0.282922	153.051	norm
453	12:57:54.01	58.7	58.304	169.318	0.219222	1.295970	0.284105	153.051	norm
454	12:57:54.34	58.8	58.352	169.331	0.219472	1.297346	0.284731	153.051	norm
455	12:57:54.67	58.9	58.470	169.364	0.219933	1.299815	0.285872	153.051	norm
456	12:57:55.01	59.0	58.646	169.413	0.220223	1.301151	0.286543	153.051	norm
457	12:57:55.33	59.1	58.628	169.408	0.220362	1.302015	0.286914	153.051	norm
458	12:57:55.66	59.2	58.839	169.467	0.220945	1.305003	0.288334	153.051	norm
459	12:57:56.00	59.3	58.894	169.482	0.221098	1.305793	0.288708	153.051	norm
460	12:57:56.32	59.4	59.003	169.513	0.221644	1.308781	0.290084	153.051	norm
461	12:57:56.66	59.6	59.191	169.565	0.222105	1.311095	0.291200	153.051	norm
462	12:57:56.99	59.7	59.298	169.595	0.222386	1.312525	0.291887	153.051	norm
463	12:57:57.32	59.8	59.372	169.616	0.222565	1.313423	0.292322	153.051	norm
464	12:57:57.65	59.9	59.336	169.606	0.222713	1.314374	0.292728	153.051	norm
465	12:57:57.98	60.0	59.538	169.662	0.223196	1.316789	0.293903	153.051	norm
466	12:57:58.31	60.1	59.675	169.700	0.223711	1.319528	0.295193	153.051	norm
467	12:57:58.64	60.2	59.809	169.737	0.223904	1.320378	0.295638	153.051	norm
468	12:57:58.97	60.3	59.897	169.762	0.224112	1.321410	0.296144	153.051	norm
469	12:57:59.30	60.4	59.924	169.770	0.224428	1.323211	0.296965	153.051	norm
470	12:57:59.63	60.5	60.085	169.815	0.224837	1.325276	0.297971	153.051	norm
471	12:57:59.96	60.6	60.145	169.831	0.224999	1.326099	0.298371	153.051	norm
472	12:58:00.28	60.7	60.283	169.870	0.225519	1.328865	0.299685	153.051	norm
473	12:58:00.62	60.8	60.495	169.929	0.226159	1.332170	0.301282	153.051	norm
474	12:58:00.95	61.0	60.675	169.979	0.226568	1.334188	0.302285	153.051	norm
475	12:58:01.28	61.1	60.738	169.997	0.226819	1.335523	0.302922	153.051	norm
476	12:58:01.61	61.2	60.709	169.989	0.226929	1.336238	0.303232	153.051	norm
477	12:58:01.94	61.3	60.940	170.053	0.227438	1.338728	0.304478	153.051	norm
478	12:58:02.27	61.4	60.999	170.070	0.227652	1.339854	0.305020	153.051	norm
479	12:58:02.60	61.5	61.067	170.089	0.227848	1.340860	0.305512	153.051	norm
480	12:58:02.93	61.6	61.147	170.111	0.228044	1.341838	0.305998	153.051	norm
481	12:58:03.25	61.7	61.297	170.153	0.228584	1.344685	0.307374	153.051	norm
482	12:58:03.59	61.8	61.340	170.165	0.228672	1.345110	0.307589	153.051	norm
483	12:58:03.92	61.9	61.481	170.204	0.229156	1.347640	0.308819	153.051	norm
484	12:58:04.25	62.0	61.620	170.243	0.229557	1.349691	0.309830	153.051	norm
485	12:58:04.58	62.1	61.714	170.269	0.229716	1.350419	0.310213	153.051	norm
486	12:58:04.91	62.3	61.682	170.260	0.229778	1.350858	0.310398	153.051	norm
487	12:58:05.24	62.4	61.864	170.311	0.230242	1.353178	0.311558	153.051	norm
488	12:58:05.57	62.5	62.070	170.368	0.230867	1.356396	0.313147	153.051	norm
489	12:58:05.90	62.6	62.193	170.403	0.231206	1.358110	0.314003	153.051	norm
490	12:58:06.24	62.7	62.215	170.409	0.231433	1.359398	0.314610	153.051	norm
491	12:58:06.57	62.8	62.444	170.473	0.231905	1.361658	0.315775	153.051	norm
492	12:58:06.89	62.9	62.459	170.477	0.231965	1.361975	0.315930	153.051	norm
493	12:58:07.23	63.0	62.577	170.510	0.232366	1.364067	0.316962	153.051	norm
494	12:58:07.56	63.1	62.638	170.527	0.232565	1.365099	0.317474	153.051	norm
495	12:58:07.89	63.2	62.814	170.576	0.233108	1.367892	0.318866	153.051	norm
496	12:58:08.22	63.3	62.935	170.610	0.233469	1.369740	0.319792	153.051	norm
497	12:58:08.55	63.4	62.941	170.611	0.233582	1.370395	0.320100	153.051	norm
498	12:58:08.88	63.5	63.126	170.663	0.234086	1.372931	0.321384	153.051	norm
499	12:58:09.21	63.7	63.234	170.693	0.234393	1.374490	0.322170	153.051	norm
500	12:58:09.54	63.8	63.304	170.713	0.234637	1.375765	0.322806	153.051	norm
501	12:58:09.87	63.9	63.493	170.766	0.235175	1.378490	0.324186	153.051	norm
502	12:58:10.20	64.0	63.686	170.819	0.235521	1.380089	0.325041	153.051	norm
503	12:58:10.53	64.1	63.615	170.800	0.235573	1.380548	0.325219	153.051	norm
504	12:58:10.86	64.2	63.738	170.834	0.235760	1.381371	0.325672	153.051	norm
505	12:58:11.19	64.3	63.845	170.864	0.236201	1.383712	0.326834	153.051	norm
506	12:58:11.52	64.4	63.944	170.891	0.236639	1.386053	0.327994	153.051	norm
507	12:58:11.85	64.5	64.186	170.959	0.237236	1.389001	0.329521	153.051	norm
508	12:58:12.18	64.6	64.289	170.988	0.237509	1.390364	0.330224	153.051	norm
509	12:58:12.51	64.7	64.286	170.987	0.237648	1.391187	0.330613	153.051	norm
510	12:58:12.84	64.8	64.380	171.013	0.237671	1.391106	0.330625	153.051	norm
511	12:58:13.16	65.0	64.488	171.043	0.238171	1.393791	0.331961	153.051	norm
512	12:58:13.49	65.1	64.703	171.103	0.238780	1.396860	0.333542	153.051	norm
513	12:58:13.82	65.2	64.840	171.141	0.239240	1.399242	0.334755	153.051	norm
514	12:58:14.16	65.3	64.981	171.181	0.239550	1.400733	0.335546	153.051	norm
515	12:58:14.48	65.4	64.966	171.176	0.239763	1.402014	0.336152	153.051	norm
516	12:58:14.82	65.5	65.082	171.209	0.240005	1.403161	0.336766	153.051	norm
517	12:58:15.15	65.6	65.035	171.196	0.239957	1.402986	0.336656	153.051	norm
518	12:58:15.47	65.7	65.225	171.249	0.240395	1.405111	0.337781	153.051	norm
519	12:58:15.80	65.8	65.480	171.320	0.241000	1.408066	0.339344	153.051	norm
520	12:58:16.14	65.9	65.553	171.340	0.241313	1.409725	0.340185	153.051	norm
521	12:58:16.46	66.0	65.550	171.339	0.241361	1.410016	0.340323	153.051	norm
522	12:58:16.80	66.1	65.776	171.402	0.242001	1.413234	0.342004	153.051	norm
523	12:58:17.13	66.2	65.860	171.426	0.242265	1.414583	0.342704	153.051	norm
524	12:58:17.45	66.4	65.981	171.459	0.242476	1.415534	0.343233	153.051	norm
525	12:58:17.79	66.5	66.041	171.476	0.242678	1.416573	0.343771	153.051	norm
526	12:58:18.12	66.6	66.168	171.512	0.243064	1.418536	0.344795	153.051	norm
527	12:58:18.43	66.7	66.231	171.529	0.243252	1.419487	0.345293	153.051	norm
528	12:58:18.78	66.8	66.270	171.540	0.243440	1.420493	0.345804	153.051	norm
529	12:58:19.11	66.9	66.456	171.592	0.243892	1.422699	0.346984	153.051	norm
530	12:58:19.44	67.0	66.515	171.609	0.244148	1.424055	0.347679	153.051	norm
531	12:58:19.77	67.1	66.610	171.635	0.244338	1.424945	0.348168	153.051	norm
532	12:58:20.10	67.2	66.771	171.680	0.244819	1.427374	0.349448	153.051	norm
533	12:58:20.43	67.3	66.842	171.700	0.245074	1.428703	0.350138	153.051	norm
534	12:58:20.76	67.4	66.922	171.722	0.245390	1.430356	0.350995	153.051	norm
535	12:58:21.11	67.5	67.074	171.765	0.245811	1.432454	0.352113	153.051	norm
536	12:58:21.42	67.7	67.263	171.817	0.246192	1.434235	0.353097	153.051	norm
537	12:58:21.75	67.8	67.266	171.818	0.246311	1.434923	0.353438	153.051	norm
538	12:58:22.08	67.9	67.426	171.863	0.246758	1.437149	0.354627	153.051	norm
539	12:58:22.41	68.0	67.477	171.877	0.247067	1.438836	0.355489	153.051	norm
540	12:58:22.74	68.1	67.735	171.949	0.247602	1.441345	0.356880	153.051	norm
541	12:58:23.07	68.2	67.756	171.955	0.247736	1.442074	0.357253	153.051	norm
542	12:58:23.40	68.3	67.871	171.987	0.248080	1.443808	0.358179	153.051	norm
543	12:58:23.74	68.4	68.003	172.024	0.248392	1.445319	0.359006	153.051	norm
544	12:58:24.07	68.5	67.995	172.022	0.248426	1.445535	0.359109	153.051	norm
545	12:58:24.40	68.6	68.143	172.063	0.248839	1.447585	0.360215	153.051	norm
546	12:58:24.73	68.7	68.337	172.117	0.249396	1.450372	0.361717	153.051	norm
547	12:58:25.06	68.8	68.491	172.160	0.249760	1.452126	0.362683	153.051	norm
548	12:58:25.39	69.0	68.530	172.171	0.250016	1.453522	0.363403	153.051	norm
549	12:58:25.72	69.1	68.597	172.189	0.250138	1.454075	0.363720	153.051	norm
550	12:58:26.05	69.2	68.682	172.213	0.250371	1.455229	0.364347	153.051	norm
551	12:58:26.38	69.3	68.922	172.280	0.250954	1.458049	0.365903	153.051	norm
552	12:58:26.70	69.4	68.970	172.294	0.251250	1.459655	0.366738	153.051	norm
553	12:58:27.04	69.5	69.139	172.341	0.251619	1.461402	0.367717	153.051	norm
554	12:58:27.37	69.6	69.241	172.369	0.251986	1.463291	0.368729	153.051	norm
555	12:58:27.70	69.7	69.286	172.382	0.252120	1.463959	0.369093	153.051	norm
556	12:58:28.03	69.8	69.345	172.398	0.252296	1.464842	0.369574	153.051	norm
557	12:58:28.36	69.9	69.474	172.434	0.252572	1.466138	0.370305	153.051	norm
558	12:58:28.71	70.0	69.513	172.445	0.252805	1.467399	0.370966	153.051	norm
559	12:58:29.01	70.1	69.706	172.499	0.253246	1.469497	0.372144	153.051	norm
560	12:58:29.35	70.2	69.812	172.529	0.253567	1.471110	0.373025	153.051	norm
561	12:58:29.68	70.4	69.945	172.566	0.253860	1.472493	0.373807	153.051	norm
562	12:58:30.01	70.5	70.009	172.583	0.254144	1.473990	0.374606	153.051	norm
563	12:58:30.34	70.6	70.031	172.589	0.254181	1.474152	0.374701	153.051	norm
564	12:58:30.67	70.7	70.169	172.628	0.254673	1.476675	0.376069	153.051	norm
565	12:58:31.00	70.8	70.395	172.691	0.255219	1.479300	0.377545	153.051	norm
566	12:58:31.33	70.9	70.472	172.713	0.255466	1.480548	0.378230	153.051	norm
567	12:58:31.66	71.0	70.442	172.704	0.255423	1.480372	0.378122	153.051	norm
568	12:58:31.99	71.1	70.604	172.749	0.255881	1.482639	0.379379	153.051	norm
569	12:58:32.32	71.2	70.788	172.801	0.256296	1.484602	0.380498	153.051	norm
570	12:58:32.65	71.3	70.822	172.810	0.256515	1.485790	0.381128	153.051	norm
571	12:58:32.98	71.4	71.067	172.879	0.257078	1.488461	0.382651	153.051	norm
572	12:58:33.31	71.5	71.150	172.902	0.257340	1.489777	0.383379	153.051	norm
573	12:58:33.64	71.6	71.192	172.914	0.257470	1.490431	0.383742	153.051	norm
574	12:58:33.97	71.8	71.245	172.928	0.257689	1.491571	0.384362	153.051	norm
575	12:58:34.30	71.9	71.492	172.997	0.258272	1.494351	0.385949	153.051	norm
576	12:58:34.63	72.0	71.564	173.017	0.258551	1.495788	0.386737	153.051	norm
577	12:58:34.96	72.1	71.607	173.029	0.258736	1.496752	0.387263	153.051	norm
578	12:58:35.29	72.2	71.739	173.066	0.259068	1.498358	0.388177	153.051	norm
579	12:58:35.62	72.3	71.713	173.059	0.258994	1.497994	0.387972	153.051	norm
580	12:58:35.95	72.4	71.921	173.117	0.259492	1.500368	0.389334	153.051	norm
581	12:58:36.28	72.5	72.042	173.151	0.259904	1.502460	0.390496	153.051	norm
582	12:58:36.61	72.6	72.129	173.175	0.260174	1.503809	0.391252	153.051	norm
583	12:58:36.94	72.7	72.283	173.218	0.260632	1.506082	0.392533	153.051	norm
584	12:58:37.27	72.8	72.406	173.252	0.260797	1.506737	0.392952	153.051	norm
585	12:58:37.60	72.9	72.492	173.276	0.261078	1.508153	0.393746	153.051	norm
